event_id,name,clean_description,location_room,start_date_clean,start_time,end_time,duration,pre_reg_flag,paid_flag,laptop_flag,speakers_cleaned,session_type,keywords,skill_level
3939,SQL 2: Grouping and summing,"If you know how to write a basic SELECT statement in SQL but are looking to make calculations, then this is the session for you. Learn to count how many times certain records appear in a database, and sum totals across records. These skills can come in handy whether you're covering campaign finance or boating licenses. We'll use SQLite and DB Browser, a free database manager. This session will be most useful if: You took “SQL 1: Intro and filtering” or are familiar with “SELECT” and “WHERE” statements in SQL. ",Coral B,2018-06-14,2018-06-14T21:45:00Z,2018-06-14T22:45:00Z,60,FALSE,FALSE,FALSE,"Madi Alexander, Bloomberg Government",Hands-on,NA,NA
3940,Cleaning data with OpenRefine,"We'll go over how to use OpenRefine for common data cleaning problems, such as parsing and cleaning names and addresses, combining and breaking apart fields and more as time allows. This session is good for: People with at least some Excel experience. ",Coral C,2018-06-14,2018-06-14T21:45:00Z,2018-06-14T22:45:00Z,60,FALSE,FALSE,FALSE,"Martin Magdinier, RefinePro",Hands-on,NA,NA
3941,SQL 3: Joining tables,"Learn how to join tables, matching information from one file to another. We'll use SQLite and DB Browser, a free database manager. This session is good for: People who are familiar with counting, summing or “GROUP BY” in SQL and want to add another tool to their SQL skill set. ",Coral B,2018-06-14,2018-06-14T23:00:00Z,2018-06-15T00:00:00Z,60,FALSE,FALSE,FALSE,"Jennifer Peebles, The Atlanta Journal-Constitution",Hands-on,NA,NA
3942,Intro to QGIS,"Learn the basics of how to make maps with QGIS, including mapping, styling and analyzing data. This session is good for: Anyone familiar with data basics. This class requires no prior experience with QGIS or mapping. ",Coral C,2018-06-14,2018-06-14T23:00:00Z,2018-06-15T00:00:00Z,60,FALSE,FALSE,FALSE,"Tim Henderson, Pew Stateline",Hands-on,NA,NA
3943,Torturing Excel into doing statistics,"Want to know a bit more about statistics but aren't sure where to start? This session is a gentle introduction to stats you might want use in your journalism, working with a tool you already know. This session is good for: People who are familiar with functions in Excel. ",Coral B,2018-06-15,2018-06-15T15:00:00Z,2018-06-15T16:00:00Z,60,FALSE,FALSE,FALSE,"Norm Lewis, University of Florida",Hands-on,NA,NA
3944,Mapping in Excel with ArcGIS Maps for Office,"Charts and graphs are a great way to start to tell your story, but what happens when you want to go further? With ArcGIS Maps for Office, you can create maps, perform analysis and gain new understanding without ever leaving Excel. Come to this session to learn how you can visualize your data in new ways that will capture your audience’s attention. With this session, you will get hands-on experience with ArcGIS Maps for Office and complimentary access to ArcGIS Pro, ArcGIS Online and ArcGIS Maps for Office so you can continue your visualization journey long after you leave the conference. This session is good for: Anyone who works with data in Excel and wants to find new ways of easily telling visual stories with that data. ",Coral B,2018-06-15,2018-06-15T16:15:00Z,2018-06-15T17:15:00Z,60,FALSE,FALSE,FALSE,"Robby Deming & Chris Vaillancourt, Esri",Hands-on,NA,NA
3945,Stats in R,"Learn how to use R to spot trends and identify relationships in data using social science theories and methods. In this session, we will use R for statistical significance tests, cross-tabulations and linear regression. This session is good for: Anyone who is comfortable working with spreadsheets and database managers and wants to learn how to do basic statistical analysis. Some experience with R will be helpful. ",Coral B,2018-06-15,2018-06-15T17:30:00Z,2018-06-15T18:30:00Z,60,FALSE,FALSE,FALSE,"Steve Reilly, USA TODAY Network",Hands-on,NA,NA
3946,Election & Politics Track: Finding the story: Campaign finance,"A hands-on introduction to searching for, finding and using federal campaign finance data for beginners. This class will cover using the new Federal Election Commission website to find and download different types of campaign finance data. We’ll also review things to know about the data, including common pitfalls. This session is good for: people who want an introduction to finding and working with federal campaign finance data. Knowing Excel will be helpful. ",Coral A,2018-06-15,2018-06-15T20:30:00Z,2018-06-15T21:30:00Z,60,FALSE,FALSE,FALSE,"Carrie Levine, The Center for Public Integrity",Hands-on,NA,NA
3947,Advanced Excel tools,"You've imported complicated data and you've conquered pivot tables. You think you've done all you can do in Excel? Think again. In this one-hour class, learn how to go farther with advanced pivot table tricks and formulas that will take your data analysis in Excel to the next level. This class is good for: People who have taken the Excel 1,2 and 3 classes ",Coral B,2018-06-15,2018-06-15T20:30:00Z,2018-06-15T21:30:00Z,60,FALSE,FALSE,FALSE,"Kimbriell Kelly, The Washington Post",Hands-on,NA,NA
3948,Beginner PDF: Unleash the data - tools and tricks for taming PDFs,"In this class, we’ll take a one-page airport traffic report from Miami International Airport and demo three ways to get it into a spreadsheet so you can do more with the numbers. Using Tabula, CometDocs, or the Sublime Text editor. No coding experience needed. Then we’ll demo PDFtk, an easy command line tool that can merge a folder of PDFs or split a PDF into separate files by page. This class is good for: People who don’t have Adobe Acrobat Pro/DC. ",Coral A,2018-06-15,2018-06-15T21:45:00Z,2018-06-15T22:45:00Z,60,FALSE,FALSE,FALSE,"Adelaide Chen, Orlando Sentinel",Hands-on,NA,NA
3949,CARwash: Data cleaning in Excel,"Dirty data lurk everywhere: in text files, spreadsheets, databases and PDFs. We'll walk you through some examples of the most common types of dirty data, point out telltale signs of data illness and explain how you can whip data into shape using some simple tools and methods. This session is good for: People with some experience working with data in columns and rows, in spreadsheets or database managers. ",Coral B,2018-06-15,2018-06-15T21:45:00Z,2018-06-15T22:45:00Z,60,FALSE,FALSE,FALSE,"Meredith Broussard, New York University",hands-on,NA,NA
3950,"Create a searchable, sortable online table in a few easy steps","In this session, we'll use a template with a little Javascript to transform a Google spreadsheet into an interactive table that your readers can use to search and sort your data. (Getting the table into your newsroom CMS will probably be beyond the scope of this session, unfortunately 😬.) Note: You will need a Google Drive account. This session is good for: People who work with data in spreadsheets. Some basic familiarity with HTML is helpful but not required. ",Coral A,2018-06-17,2018-06-17T16:15:00Z,2018-06-17T17:15:00Z,60,FALSE,FALSE,FALSE,"Cody Winchester, IRE/NICAR",Hands-on,NA,intermediate
3951,Finding the story: Immigration,"There are some 320 million people in the U.S., and 43 million of them were born abroad. About 11 million people are undocumented and over 5.1 million children have at least one undocumented parent. 860,000 people have applied for temporary legal status because they were brought to the U.S. without proper documentation as children. Over 500,000 people are waiting for their cases to be heard in immigration courts. Some 270,000 people in the U.S. came as refugees. On any given day, about 40,000 people are in immigration detention. The numbers surrounding immigration can be daunting and hard to track down. At this popular session from IRE and CAR, participants walk away with a new data set and ideas for stories to dig into locally. And we'll work together to question numbers about immigration — and talk about what to do when the government is not providing data about its immigration actions. This session is good for: Anyone. No technical skills are needed for this workshop, though a little bit of comfort with math and some perseverance will help. ",Coral A,2018-06-16,2018-06-16T16:15:00Z,2018-06-16T17:15:00Z,60,FALSE,FALSE,FALSE,"Angilee Shah, Public Radio International",Hands-on,NA,NA
3952,Let's make some internet: Web development for beginners,"If you've been trying to figure out what all the fuss is about HTML, CSS and JavaScript, this session is for you. This session will introduce you to the basics of web development, help you make sense of the jargon and answer your questions. At the end of the session, you will have built a simple web page using HTML, CSS and JavaScript. This session is good for: Beginners in web development. No coding experience required. ",Coral A,2018-06-16,2018-06-16T15:00:00Z,2018-06-16T16:00:00Z,60,FALSE,FALSE,FALSE,"Neil Bedi, Tampa Bay Times",Hands-on,NA,intermediate
3953,Command line tools for reporters,"Too often in data journalism, we forget about the basics. And it doesn't get any more basic than the command line. Even knowing a little will make your job easier. Mother Jones reporter AJ Vicens will run through some simple commands, dive into working with spreadsheets and show you some handy tools he frequently uses at work. ",Coral A,2018-06-16,2018-06-16T17:30:00Z,2018-06-16T18:30:00Z,60,FALSE,FALSE,FALSE,"AJ Vicens, Mother Jones",Hands-on,NA,intermediate
3954,Excel 1: Getting started (repeat),"In this introduction to spreadsheets, you'll begin analyzing data with Excel, a simple but powerful tool. You'll learn how to enter data, sort it, filter it and conduct simple calculations like sum, average and median. This session is good for: Data beginners. ",Coral B,2018-06-15,2018-06-15T23:00:00Z,2018-06-16T00:15:00Z,75,FALSE,FALSE,FALSE,"Kate Howard, Kentucky Center for Investigative Reporting",hands-on,NA,NA
3955,Intro to Python 1,"Python is a great language for journalists who want to analyze data, scrape websites and create web apps. It’s great for documenting and easily replicating your analyses. Get your toes wet in this class as we explore some Python basics. This session is good for: Anyone with a willingness to learn despite the inevitable errors you’ll make! ",Coral A,2018-06-16,2018-06-16T21:00:00Z,2018-06-16T22:00:00Z,60,FALSE,FALSE,FALSE,"Sandra Fish, independent journalist",Hands-on,"python,data analysis",intermediate
3956,Intro to Python 2,"This session will cover some of the ways basic programming in Python can collect data for stories from the web and generally speed up your reporting. We will cover fundamental concepts you need to know and tackle a small, practical project. This session is good for: People who understand some Python basics and want to take that knowledge a little further. ",Coral A,2018-06-16,2018-06-16T22:15:00Z,2018-06-16T23:15:00Z,60,FALSE,FALSE,FALSE,"Alex Richards, NerdWallet",Hands-on,"python,data analysis",intermediate
3957,Web scraping with Python,"Need a spreadsheet but the information only exists on a web page? Learn how to scrape the data and build it yourself. This intro-level class will show you how to use the programming language Python to scrape simple web pages. We'll introduce you to the command line and show you how to write enough code to fetch, parse and analyze content from the web. This session is good for: Programming beginners. Some basic familiarity with HTML is helpful but not required. ",Coral A,2018-06-17,2018-06-17T15:00:00Z,2018-06-17T16:00:00Z,60,FALSE,FALSE,FALSE,"Matt Wynn, MedPage Today",Hands-on,"python,web scraping",intermediate
3958,Getting data into Excel,"Data doesn’t always come in properly formatted Excel spreadsheets. Before you can analyze data in Excel, it first needs to be in a usable format. In this hands-on session, we will cover the importance of data types, delimiters and fixed-width columns to make the import process as smooth as possible. This session is good for: Excel beginners, though anyone is welcome. ",Coral C,2018-06-17,2018-06-17T15:00:00Z,2018-06-17T16:00:00Z,60,FALSE,FALSE,FALSE,"Lauryn Schroeder, San Diego Union-Tribune",Hands-on,NA,NA
3959,Intermediate PDF: Using OCR to extract data from PDFs,This class will cover basic approaches for getting text out of PDF documents using powerful and freely available tools. Participants will be introduced to basic concepts and walked-through tackling common challenges encountered with tricky PDF documents. This session is good for: People who are familiar with PDF to text tools and would like to learn how optical character recognition (OCR) tools can be used for extracting difficult text from images embedded in PDF document. ,Coral A,2018-06-15,2018-06-15T23:00:00Z,2018-06-16T00:15:00Z,75,FALSE,FALSE,FALSE,"Miguel Barbosa, CitizenAudit",Hands-on,NA,NA
3960,Excel 2: Using formulas for stories (repeat),"Much of Excel's power comes in the form of formulas. In this class, you'll learn how to use them to analyze data with the eye of a journalist. Yes, math will be involved, but it's totally worth it! This class will show you how calculations like change, percent change, rates and ratios can beef up your reporting. This session is good for: Anyone who is comfortable navigating Excel. ",Coral C,2018-06-17,2018-06-17T16:15:00Z,2018-06-17T17:15:00Z,60,FALSE,FALSE,FALSE,"Aimee Edmondson, Ohio University",Hands-on,NA,NA
3961,Scraping without programming (repeat),"Scraping is a technical word for a traditional idea: getting ahold of information, whether your sources want you to or not. In this case, the information is data and the sources are websites. We'll go over some out-of-the-box tools for scraping data, plus some DIY techniques that often work even better. ",Coral A,2018-06-17,2018-06-17T17:30:00Z,2018-06-17T18:30:00Z,60,FALSE,FALSE,FALSE,"Samantha Sunne, independent journalist",Hands-on,NA,NA
3962,Excel 3: Filtering and pivot tables (repeat),"A look at spreadsheet filtering and the awesome power of pivot — and how to use it to analyze your dataset in minutes rather than hours. This session is good for: Anyone familiar with formulas, sorting and other basic tasks in Excel or another spreadsheet program. ",Coral C,2018-06-17,2018-06-17T17:30:00Z,2018-06-17T18:30:00Z,60,FALSE,FALSE,FALSE,"Denise Malan, IRE/NICAR",Hands-on,NA,NA
3963,How to Report for America,"A new national service model for journalism is helping news organizations cover underserved communities by sharing the cost of hiring new reporters. This session will feature a conversation with Report for America corps members, editors and staff about how the program works, the impact it's making already and how journalists can get involved. Attendees will hear stories from the field in Appalachia, our first region, and be invited to participate in a discussion about how local journalism builds relationships between journalists and their communities, improving the lives of residents and increasing trust in the press. The initiative is supported by Google News Lab, Knight Foundation and The Lenfest Institute for Journalism in partnership with The Emma Bowen Foundation, Maynard Institute and Solutions Journalism Network. ",Veiltail,2018-06-14,2018-06-14T15:00:00Z,2018-06-14T16:00:00Z,60,FALSE,FALSE,FALSE,"Charlie Sennot, The GroundTruth Project (moderator); Molly Born, West Virginia Public Broadcasting; Maggie Messitt, Report for America; Harvey Parson, Mississippi Today",Commons,NA,NA
3964,A field guide to attracting and retaining a news nerd (Sponsored by Facebook),"A camera pans around the newsroom. (Narrator): This is our world. It's home to a vast variety of journalists. One of the most intriguing species is the modern news nerd. Here we can see a young example, diligently pecking away its keyboard, building a beautiful, interactive home for a story. Ahh yes and here's another one now, toiling away at its database, finding hidden gems in the columns and rows. But how does one attract a news nerd to a newsroom? And once you have one, how do you make sure it doesn't fly away to a different newsroom or leave the world of journalism altogether? Nerds and non-nerds alike are welcome to this discussion on how to develop, reward and keep journalists with data skills. What are some best practices? What are some pitfalls to avoid? Share your experience and let's create an environment for news nerds to thrive. ",Veiltail,2018-06-14,2018-06-14T20:30:00Z,2018-06-14T21:30:00Z,60,FALSE,FALSE,FALSE,"Matt Dempsey, Houston Chronicle",Commons,NA,NA
3965,Media lawyers brown-bag (Sponsored by TEGNA Foundation),Does your investigation contain complex legal questions? Unsure of how to proceed? Bring your lunch and your questions for a discussion with some prominent media law experts who will be presenting throughout the 2018 IRE Conference. We'll provide drinks and dessert. ,Oceans 4,2018-06-15,2018-06-15T18:45:00Z,2018-06-15T20:00:00Z,75,FALSE,FALSE,FALSE,"Jeff Hermes, Media Law Resource Center; Jennifer Mansfield, Holland & Knight; Chris Moeser, TEGNA Inc.; Matt Topic, Loevy & Loevy; Katie Townsend, Reporters Committee for Freedom of the Press",Special event,NA,NA
3966,Legal workshop: Understanding libel and copyright (Sponsored by Knight Foundation),"""This three-hour workshop hosted by the Media Law Resource Center will go in-depth on two major areas of media law. Attendees are encouraged to participate in both sessions. Pre-registration is not required, but seats are limited in this workshop. Libel and invasion of privacy (9 - 10:30 a.m.) This workshop will focus on the legal problems which can arise from your content: How can you avoid getting sued for defamation and invasion of privacy? We'll discuss what the plaintiff has to prove to make out a libel case, your common law and constitutional defenses, the differences in defending cases brought by public and private figures, privileges for opinion and using public records, and the effect of corrections, denials, libelous implications and using anonymous sources. Lawsuits for publishing truthful but embarrassing private facts will also be considered. Discussion leaders: George Freeman, Media Law Resource Center; and Carol LoCicero, Thomas & LoCicero Copyright and digital media (11 a.m. - 12:30 p.m.) This workshop will cover hot issues in copyright and the law of digital media. We will start with a consideration of copyright law; just because something is on the internet does not mean it’s free for the taking. What is copyrightable, the fair use of newsworthy information and embedding and aggregation of content will all be discussed. We will also talk about ways in which the law treats online speech differently from traditional media, including the ramifications of Section 230 of the Communications Decency Act and the role of social media platforms. Discussion leader: Jeff Hermes, Media Law Resource Center; and Rachel Fugate, Shullman Fugate"" ",Mako,2018-06-14,2018-06-14T15:00:00Z,2018-06-14T18:30:00Z,210,TRUE,TRUE,FALSE,"George Freeman, Media Law Resource Center; Jeff Hermes, Media Law Resource Center; Carol LoCicero, Thomas & LoCicero PL; Rachel Fugate, Shullman Fugate PLLC",master class,NA,NA
3967,SHOWCASE: Investigating sexual misconduct and #MeToo,"**Moderated by Bernice Yeung, Reveal from The Center for Investigative Reporting It was a year of reckoning for prominent men accused of sexual harassment, abuse and assault. Go behind the scenes of #MeToo coverage with key journalists who reported and edited major stories involving President Trump, movie mogul Harvey Weinstein, CBS news host Charlie Rose, U.S. Senate candidate Roy Moore of Alabama, USA Gymnastics physician Larry Nassar and New Orleans chef John Besh. Panelists will share lessons learned from the investigations that can guide coverage of sexual misconduct in any community. ",Oceans 5-8,2018-06-15,2018-06-15T23:00:00Z,2018-06-16T00:15:00Z,75,FALSE,FALSE,FALSE,"Brett Anderson, The Times-Picayune; Amy Brittain, The Washington Post; Rebecca Corbett, The New York Times; Marisa Kwiatkowski, The Indianapolis Star; Beth Reinhard, The Washington Post; Bernice Yeung, Reveal from The Center for Investigative Reporting (moderator)",Panel,NA,NA
3968,A conversation with Seymour Hersh: Tips from a life in journalism,"**Moderated by Matt Apuzzo Renowned investigative reporter Seymour Hersh offers practical lessons and advice from a nearly 50-year career unearthing some of the government’s biggest secrets. Learn practical tips from the master on developing sources, interviewing and dealing with government officials who are working to stop you. ",Oceans 5-7,2018-06-15,2018-06-15T21:45:00Z,2018-06-15T22:45:00Z,60,FALSE,FALSE,FALSE,"Matt Apuzzo, The New York Times (moderator); Seymour Hersh, independent journalist",Panel,NA,NA
3969,"How to have ""the talk"" with your editor (Sponsored by Facebook)",Great news: there's data out there on nearly every possible subject! Bad news: a lot of it is basically unusable for any number of reasons. It can be difficult to tell your editor that the data doesn't exist or is too poor to use. Let's talk about strategies to help have this conversation in both our newsrooms and in the data journalism community. ,Veiltail,2018-06-16,2018-06-16T17:30:00Z,2018-06-16T18:30:00Z,60,FALSE,FALSE,FALSE,"Steven Rich, The Washington Post",Commons,NA,NA
3970,On the beat: How to ferret out government contracting abuse,"Three veteran journalists share their experiences and secrets in how to unearth shady or improper government contracting arrangements at the federal, state and local levels. The panelists will provide details of how they uncovered shenanigans that cost taxpayers millions of dollars -- even billions of dollars -- in procurements for two-way radios, K-12 education and Pentagon work. They will school attendees about filing public records requests, contacting the competitors of suspect companies and tracking incestuous relationships involving contract officers. ",Oceans 3,2018-06-15,2018-06-15T15:00:00Z,2018-06-15T16:00:00Z,60,FALSE,FALSE,FALSE,"Greg Gordon, McClatchy Newspapers; Carrie Jung, WBUR; Patrick Malone, CPI",Panel,NA,NA
3971,"Technology and Tools Track: Free Google tools for deep reporting, analysis and visualization (Sponsored by Knight Foundation)","Learn the latest tricks and tips for tools such as Google Search, Google Sheets and Google Maps, as well as new tools like Cloud Data Studio and Cloud Dataprep. You'll leave equipped with new skills you can put to work the moment you return to the newsroom or classroom. No previous knowledge required! ",Oceans 9-10,2018-06-14,2018-06-14T16:15:00Z,2018-06-14T18:30:00Z,135,FALSE,FALSE,FALSE,"Nicholas Whitaker, Google News Lab",Demo,NA,NA
3972,Public Records Track: A conversation on how to build a beat on public records (Sponsored by Facebook),"The right to access public records is more than a tool for journalism. It’s a critical public policy for business, law, free expression and private citizenship in a democracy. Come learn how to build a beat covering access to public records, much the way journalists are already accustomed to covering access to education or access to health care. Panelists will share a range of experiences with this work, a roster of resources for reporters and editors who need to get up to speed on the topic, and a tipsheet offering best practices for how to ethically cover a topic that is also critical to our own profession. ",Veiltail,2018-06-14,2018-06-14T16:15:00Z,2018-06-14T17:15:00Z,60,FALSE,FALSE,FALSE,"Hilary Niles, independent journalist",Commons,NA,NA
3973,Management Track: Do I want to be a boss? Making the transition from reporter to editor (Sponsored by Facebook),"Considering a move into management? Or are you already a fairly new manager? If so, this IRE Commons conversation can help you navigate the path from reporter to editor or producer. Explore key considerations including supervisory and leadership duties, work/life balance, and working relationships with colleagues who recently may have been your peers. ",Veiltail,2018-06-15,2018-06-15T20:30:00Z,2018-06-15T21:30:00Z,60,FALSE,FALSE,FALSE,"Tracy Weber, ProPublica",Commons,NA,NA
3974,Long-distance relationships: How to manage and collaborate with a remote staff (Sponsored by Facebook),"With nearly two decades of remote experience between us, we’ll discuss how to sell and maintain a remote journalism job. Let’s exchange ideas and tools that make it easier for journalists and managers to work effectively when they aren’t in the same physical space. ",Veiltail,2018-06-14,2018-06-14T23:00:00Z,2018-06-15T00:00:00Z,60,FALSE,FALSE,FALSE,"Megan Luther, Raycom Media (moderator); Dan Haugen, Energy News Network",Commons,NA,NA
3975,"Work Better Track: Family life and investigative journalism: It's not a balance, it's a see-saw (Sponsored by Facebook)","Let’s swap ideas and strategies on how to not suck at parenting while investigating. Topics might include parental leave, negotiations, present parenting, business travel and stamina for those long-term investigations. ",Veiltail,2018-06-16,2018-06-16T15:00:00Z,2018-06-16T16:00:00Z,60,FALSE,FALSE,FALSE,"Megan Luther, Raycom Media",Commons,NA,NA
3976,Diversity Track: Women in the newsroom (Sponsored by Facebook),"This session will be an off-the-record discussion about being a woman in the newsroom. Some topics we'll bring up will include: negotiating your pay and the pay gap, balancing family and work, challenges and advice on climbing the ladder, dealing with sexist accusations about your reporting and pushing back when you know you have a good story. ",Veiltail,2018-06-15,2018-06-15T16:15:00Z,2018-06-15T17:15:00Z,60,FALSE,FALSE,FALSE,"Vicky Nguyen, NBC Bay Area; Amy Julia Harris, Reveal from the Center for Investigative Reporting; Myriam Masihy, Telemundo 51; Christina Jewett, Kaiser Health News",Commons,NA,NA
3977,Freelancers' roundtable (Sponsored by Facebook),"This brainstorm will identify burgeoning solutions to the most urgent problems in the field of freelance investigative reporting — from legal protection to monetization, especially compensation of a reporter's time. We'll also discuss some time, taxes and revenue management tips to help freelancers think like the sole proprietors of a small business. Facilitated by Freelance Investigative Reporters and Editors, via a new foundation grant to define and strengthen the freelance investigative reporting field. ",Veiltail,2018-06-15,2018-06-15T21:45:00Z,2018-06-15T22:45:00Z,60,FALSE,FALSE,FALSE,"Jaeah Lee, Independent journalist; Laird Townsend, Freelance Investigative Reporters & Editors; Lee van der Voo, Independent journalist",Commons,NA,NA
3978,Diversity Track: Journalists of color in the newsroom (Sponsored by Facebook),"Join an honest, off-the-record discussion on the challenges of being a journalist of color in newsrooms, which are mostly dominated by white people. And how can we, as JOCs, impact what inclusion looks like from the inside? ",Veiltail,2018-06-16,2018-06-16T16:15:00Z,2018-06-16T17:15:00Z,60,FALSE,FALSE,FALSE,"Erica Byfield, WNBC New York City; Francisco Vara-Orta, Education Week",Commons,NA,NA
3979,Students' roundtable (Sponsored by Facebook),"This is a roundtable for students to have an honest, off-the-record discussion on the challenges of being a student journalist. Some of the topics that might be brought up include: learning to set aside your personal biases, gaining access to data and documents, and backlash from your university for unfavorable coverage. ",Veiltail,2018-06-14,2018-06-14T21:45:00Z,2018-06-14T22:45:00Z,60,FALSE,FALSE,FALSE,"Alison Berg, Utah State University; Anna Brett, University of Missouri; Melissa Gomez, The New York Times",Commons,NA,NA
3980,Educators' roundtable (Sponsored by Facebook),"This is a discussion about the best practices and tips for turning the classroom into an investigative newsroom. Some of the topics discussed during the roundtable include: how to successfully teach investigative reporting at universities, teaching students about data and documents, and the challenges of running a student newsroom. Bring examples of what you've tried that's really worked or what you're planning to implement that you're excited about. ",Veiltail,2018-06-16,2018-06-16T21:00:00Z,2018-06-16T22:00:00Z,60,FALSE,FALSE,FALSE,"Aimee Edmundson, Ohio University; David Armstrong, Georgia News Lab; Cheryl W. Thompson, The George Washington University",Commons,NA,NA
3981,Corrupt acts and autocrats: The year in international investigations,"The Trump phenomenon is but one facet of a global reaction against journalism and the truth. Come hear how your colleagues abroad are fighting back with extraordinary stories, holding power to account despite the worst kinds of corruption, crime and outright deceit. The panel will give a rapid-fire tour of inspired muckraking from the Middle East, Latin America and worldwide. ",Oceans 4,2018-06-17,2018-06-17T17:30:00Z,2018-06-17T18:30:00Z,60,FALSE,FALSE,FALSE,"Guilherme Amado, Knight Fellow at Stanford University; David Kaplan, GIJN (moderator - YES); Majdoleen Hasan, Global Investigative Journalism Network",Panel,NA,NA
3982,"O’Brien Fellowships: $65,000 in support of nine-month investigative reporting projects (Sponsored by Facebook)","Reporters and editors affiliated with the O’Brien Fellowship in Public Service Journalism discuss the award-winning projects produced by journalists selected for the program at Marquette University. Projects have tackled issues around criminal justice, education, the environment, health, science, government secrecy and more. O’Brien selects 3-5 fellows annually. Find out how to apply. ",Veiltail,2018-06-15,2018-06-15T15:00:00Z,2018-06-15T16:00:00Z,60,FALSE,FALSE,FALSE,"Dave Umhoefer, Marquette University (moderator) Greg Borowski, Gary Harki, Maria Perez",Commons,NA,NA
3983,"Handling your next big email or document dump, FBI-style (Sponsored by Knight Foundation)","We've all been there: A big dump of documents and/or correspondence arrives, whether via a confidential source leaking you information or maybe just a hefty FOIA request that’s finally fulfilled. You're stuck trying to make sense of the mountain of information: Finding what's important, identifying those needles in the proverbial haystack, separating the wheat from the chaff. When law enforcement or intelligence agents face such a challenge, they turn to digital forensics for help. We'll cover how you can do the same without breaking the bank. ",Crystal AB,2018-06-17,2018-06-17T17:30:00Z,2018-06-17T18:30:00Z,60,FALSE,FALSE,FALSE,"Aaron Kessler, CNN",Panel,NA,NA
3984,Crooked cops and crime labs,"Serious cases of corrupt police officers continue to pop up nationwide, from a Chicago detective accused of framing more than 50 people for murder charges to a secret list of Philadelphia officers who prosecutors won't call as witnesses because of a history of false testimony or other legal problems. At the same time, there are serious doubts about the validity of certain forensic evidence types such as hair fiber, and about the results of unreliable crime lab tests that are cited in court. We'll discuss how to find these cases, what experts to consult, and what records to request. ",Crystal E,2018-06-14,2018-06-14T16:15:00Z,2018-06-14T17:15:00Z,60,FALSE,FALSE,FALSE,"Melissa Segura, BuzzFeed News; Ryan Gabrielson, ProPublica; Ted Gest, Criminal Justice Journalists (moderator); Mark Fazlollah, The Philadelphia Inquirer",Panel,NA,NA
3985,Diversity Track: Finding data and context in Native communities,"Reporting on Native communities can present many challenges, not the least of which is finding and using reliable data on issues those communities face. In this panel you'll hear from two reporters working to close this information gap. You'll hear how High Country News is handling data leaks and confidential news tips from tribal government employees, as well as analyzing historical data for investigative reporting in Indian Country. You'll also learn about a project gathering information on missing and murdered Indigenous women. This panel was planned in collaboration with the Native American Journalists Association. ",Crystal AB,2018-06-15,2018-06-15T17:30:00Z,2018-06-15T18:30:00Z,60,FALSE,FALSE,FALSE,"Tristan Ahtone, High Country News; Pam Dempsey, The Midwest Center for Investigative Reporting (moderator); Jenni Monet, independent journalist",Panel,NA,NA
3986,On the beat: Charter schools and vouchers,"As charter schools and private schools accepting vouchers become more prevalent around the country, journalists have exposed issues such as fraud, mismanagement, poor accountability, political lobbying connections and discriminatory admissions practices. This panel will give you the tools you need to investigate charter schools in your city or state. ",Crystal AB,2018-06-16,2018-06-16T17:30:00Z,2018-06-16T18:30:00Z,60,FALSE,FALSE,FALSE,"Shaina Cavazos, Chalkbeat; Rose Ciotta, EdSource (moderator); Arianna Prothero, Education Week",Panel,NA,NA
3987,Hidden gems in international data (Sponsored by Knight Foundation),"Whether you work in the United States or abroad, international data may bolster your stories, reveal hidden connections and inspire new leads. In this session, you'll learn about proven winners from journalists who've mined international data sets for watchdog and enterprise stories. ",Crystal AB,2018-06-17,2018-06-17T16:15:00Z,2018-06-17T17:15:00Z,60,FALSE,FALSE,FALSE,"John Bones, SKUP Norway",Demo,NA,NA
3988,Fellowships & grants for freelancers (Sponsored by Facebook),Leaders from organizations that give grants to freelancers will explain what kinds of stories they are looking for and what you need to do to successfully apply for a grant. This will be a robust question and answer session. ,Veiltail,2018-06-14,2018-06-14T17:30:00Z,2018-06-14T18:30:00Z,60,FALSE,FALSE,FALSE,"Brant Houston, University of Illinois, (moderator); Esther Kaplan, The Investigative Fund; Jane Sasseen, The McGraw Center for Business Journalism; Cheryl W. Thompson, The George Washington University; Laird Townsend, Freelance Investigative Reporters & Editors",Commons,NA,NA
3989,How pros can help reinvent college media (Sponsored by Facebook),"The campus newsrooms that birthed so many of today's top investigative journalists are imperiled by economic, readership and governance troubles. Alumni can help embattled student editors build stronger, more sustainable publications and grow their audience. Let's brainstorm about solutions. ",Veiltail,2018-06-16,2018-06-16T22:15:00Z,2018-06-16T23:15:00Z,60,FALSE,FALSE,FALSE,"Jessica Huseman, ProPublica; Frank LoMonte, The Brechner Center for Freedom of Information; Melissa Gomez, Caitlin Ostroff and Jimena Tavel, University of Florida",Commons,NA,NA
